2026-01-22 16:03:37.326 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2026-01-22 16:08:30.591 INFO  [http-nio-8080-exec-2] c.e.d.service.impl.SalesServiceImpl - findLatestReservation banId=3 found=true ngayGioDat=2026-01-22T16:07
2026-01-22 16:08:30.602 INFO  [http-nio-8080-exec-2] c.e.d.service.impl.SalesServiceImpl - findUnpaidInvoiceByTable tableId=3 found=true
2026-01-22 16:08:33.314 INFO  [http-nio-8080-exec-10] c.e.d.service.impl.SalesServiceImpl - Save selected menu banId=3 invoiceId=82 itemsSelected=3 totalQty=3 hasItems=true
2026-01-22 16:08:33.326 INFO  [http-nio-8080-exec-10] c.e.d.service.impl.SalesServiceImpl - findUnpaidInvoiceByTable tableId=3 found=true
2026-01-22 16:08:33.340 INFO  [http-nio-8080-exec-1] c.e.d.service.impl.SalesServiceImpl - findAllTables count=10
2026-01-22 16:08:33.351 INFO  [http-nio-8080-exec-7] c.e.d.service.impl.SalesServiceImpl - findTableById id=3 found=true
2026-01-22 16:08:33.360 INFO  [http-nio-8080-exec-7] c.e.d.service.impl.SalesServiceImpl - findLatestReservation banId=3 found=true ngayGioDat=2026-01-22T16:07
2026-01-22 16:08:33.365 INFO  [http-nio-8080-exec-7] c.e.d.service.impl.SalesServiceImpl - findUnpaidInvoiceByTable tableId=3 found=true
2026-01-22 16:08:34.685 INFO  [http-nio-8080-exec-6] c.e.d.service.impl.SalesServiceImpl - findTableById id=3 found=true
2026-01-22 16:08:34.693 INFO  [http-nio-8080-exec-6] c.e.d.service.impl.SalesServiceImpl - findLatestReservation banId=3 found=true ngayGioDat=2026-01-22T16:07
2026-01-22 16:08:34.696 INFO  [http-nio-8080-exec-6] c.e.d.service.impl.SalesServiceImpl - findUnpaidInvoiceByTable tableId=3 found=true
2026-01-22 16:08:40.662 INFO  [http-nio-8080-exec-3] c.e.d.service.impl.SalesServiceImpl - findTableById id=3 found=true
2026-01-22 16:08:40.671 INFO  [http-nio-8080-exec-3] c.e.d.service.impl.SalesServiceImpl - findLatestReservation banId=3 found=true ngayGioDat=2026-01-22T16:07
2026-01-22 16:08:40.676 INFO  [http-nio-8080-exec-3] c.e.d.service.impl.SalesServiceImpl - findUnpaidInvoiceByTable tableId=3 found=true
2026-01-22 16:09:00.364 INFO  [http-nio-8080-exec-5] c.e.d.service.impl.SalesServiceImpl - findTableById id=3 found=true
2026-01-22 16:09:00.364 INFO  [http-nio-8080-exec-8] c.e.d.service.impl.SalesServiceImpl - findMenuItems count=13
2026-01-22 16:09:00.372 INFO  [http-nio-8080-exec-5] c.e.d.service.impl.SalesServiceImpl - findLatestReservation banId=3 found=true ngayGioDat=2026-01-22T16:07
2026-01-22 16:09:00.383 INFO  [http-nio-8080-exec-5] c.e.d.service.impl.SalesServiceImpl - findUnpaidInvoiceByTable tableId=3 found=true
2026-01-22 16:09:33.247 INFO  [http-nio-8080-exec-4] c.e.d.service.impl.SalesServiceImpl - Save selected menu banId=3 invoiceId=82 itemsSelected=4 totalQty=4 hasItems=true
2026-01-22 16:09:33.256 INFO  [http-nio-8080-exec-4] c.e.d.service.impl.SalesServiceImpl - findUnpaidInvoiceByTable tableId=3 found=true
2026-01-22 16:09:33.267 INFO  [http-nio-8080-exec-2] c.e.d.service.impl.SalesServiceImpl - findAllTables count=10
2026-01-22 16:09:33.280 INFO  [http-nio-8080-exec-9] c.e.d.service.impl.SalesServiceImpl - findTableById id=3 found=true
2026-01-22 16:09:33.289 INFO  [http-nio-8080-exec-9] c.e.d.service.impl.SalesServiceImpl - findLatestReservation banId=3 found=true ngayGioDat=2026-01-22T16:07
2026-01-22 16:09:33.292 INFO  [http-nio-8080-exec-9] c.e.d.service.impl.SalesServiceImpl - findUnpaidInvoiceByTable tableId=3 found=true
2026-01-22 16:09:51.201 INFO  [http-nio-8080-exec-10] c.e.d.service.impl.SalesServiceImpl - findTableById id=3 found=true
2026-01-22 16:09:51.209 INFO  [http-nio-8080-exec-10] c.e.d.service.impl.SalesServiceImpl - findLatestReservation banId=3 found=true ngayGioDat=2026-01-22T16:07
2026-01-22 16:09:51.214 INFO  [http-nio-8080-exec-10] c.e.d.service.impl.SalesServiceImpl - findUnpaidInvoiceByTable tableId=3 found=true
2026-01-22 16:12:41.933 INFO  [File Watcher] o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2026-01-22 16:12:41.935 INFO  [Thread-5] o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-01-22 16:12:41.936 INFO  [tomcat-shutdown] o.a.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-8080"]
2026-01-22 16:12:43.946 INFO  [tomcat-shutdown] o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2026-01-22 16:12:43.946 INFO  [Thread-5] o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2026-01-22 16:12:43.957 INFO  [Thread-5] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-01-22 16:12:43.960 INFO  [Thread-5] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-01-22 16:12:43.970 INFO  [Thread-5] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-01-22 16:12:44.033 INFO  [restartedMain] com.example.demo.DemoApplication - Starting DemoApplication using Java 17.0.16 with PID 36107 (/Users/nguyenhuuviet/Work/Project_Git/QuanCaphePro/Backend/target/classes started by root in /Users/nguyenhuuviet/Work/Project_Git/QuanCaphePro)
2026-01-22 16:12:44.033 DEBUG [restartedMain] com.example.demo.DemoApplication - Running with Spring Boot v3.5.9, Spring v6.2.15
2026-01-22 16:12:44.033 INFO  [restartedMain] com.example.demo.DemoApplication - No active profile set, falling back to 1 default profile: "default"
2026-01-22 16:12:44.183 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-01-22 16:12:44.202 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 18 ms. Found 15 JPA repository interfaces.
2026-01-22 16:12:44.255 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-01-22 16:12:44.255 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-01-22 16:12:44.255 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-01-22 16:12:44.255 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.50]
2026-01-22 16:12:44.271 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-01-22 16:12:44.271 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 237 ms
2026-01-22 16:12:44.294 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-01-22 16:12:44.295 INFO  [restartedMain] o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-01-22 16:12:44.300 INFO  [restartedMain] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-01-22 16:12:44.300 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
2026-01-22 16:12:44.317 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-2 - Added connection com.mysql.cj.jdbc.ConnectionImpl@65ab57cc
2026-01-22 16:12:44.317 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
2026-01-22 16:12:44.318 WARN  [restartedMain] org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-01-22 16:12:44.319 INFO  [restartedMain] o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-2)']
	Database driver: undefined/unknown
	Database version: 8.0.44
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2026-01-22 16:12:44.420 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-01-22 16:12:44.482 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-01-22 16:12:44.502 DEBUG [restartedMain] c.e.d.s.JwtAuthenticationFilter - Filter 'jwtAuthenticationFilter' configured for use
2026-01-22 16:12:44.522 INFO  [restartedMain] o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailsService
